invoice_date,shopping_mall,Region,total_revenue,transaction_count,avg_transaction_value,total_quantity,unique_customers,revenue_per_customer
2021-04-29,Metrocity,Levent,26508.22,28,946.72,74,28,946.72
2021-04-29,Metropol AVM,Ataşehir,13778.87,9,1530.99,22,9,1530.99
2021-04-29,Viaport Outlet,Pendik,14863.27,8,1857.91,21,8,1857.91
2021-04-29,Zorlu Center,Beşiktaş,18444.73,5,3688.95,20,5,3688.95
2021-04-30,Cevahir AVM,Bayrampaşa,11593.85,6,1932.31,23,6,1932.31
2021-04-30,Emaar Square Mall,Üsküdar,11402.51,9,1266.95,27,9,1266.95
2021-04-30,Forum Istanbul,Bayrampaşa,43012.74,7,6144.68,24,7,6144.68
2021-04-30,Istinye Park,Şişli,14400.98,9,1600.11,26,9,1600.11
2021-04-30,Kanyon,Levent,75871.92,19,3993.26,67,19,3993.26
2021-04-30,Mall of Istanbul,Beşiktaş,37958.8,21,1807.56,64,21,1807.56
2021-04-30,Metrocity,Levent,22998.6,10,2299.86,34,10,2299.86
2021-04-30,Metropol AVM,Ataşehir,10281.52,12,856.79,38,12,856.79
2021-04-30,Viaport Outlet,Pendik,1565.49,9,173.94,21,9,173.94
2021-04-30,Zorlu Center,Beşiktaş,2847.69,5,569.54,10,5,569.54
2021-05-01,Cevahir AVM,Bayrampaşa,8030.22,5,1606.04,15,5,1606.04
2021-05-01,Emaar Square Mall,Üsküdar,10698.25,6,1783.04,17,6,1783.04
2021-05-01,Forum Istanbul,Bayrampaşa,4599.72,7,657.1,22,7,657.1
2021-05-01,Istinye Park,Şişli,27310.6,13,2100.82,41,13,2100.82
2021-05-01,Kanyon,Levent,36651.62,20,1832.58,46,20,1832.58
2021-05-01,Mall of Istanbul,Beşiktaş,38682.25,24,1611.76,77,24,1611.76
2021-05-01,Metrocity,Levent,15330.65,10,1533.06,30,10,1533.06
2021-05-01,Metropol AVM,Ataşehir,14807.69,11,1346.15,45,11,1346.15
2021-05-01,Viaport Outlet,Pendik,6353.6,6,1058.93,19,6,1058.93
2021-05-01,Zorlu Center,Beşiktaş,10377.35,11,943.4,34,11,943.4
2021-05-02,Cevahir AVM,Bayrampaşa,7202.96,10,720.3,21,10,720.3
2021-05-02,Emaar Square Mall,Üsküdar,16226.42,6,2704.4,23,6,2704.4
2021-05-02,Forum Istanbul,Bayrampaşa,27922.88,6,4653.81,22,6,4653.81
2021-05-02,Istinye Park,Şişli,28113.6,10,2811.36,28,10,2811.36
2021-05-02,Kanyon,Levent,31694.21,21,1509.25,51,21,1509.25
2021-05-02,Mall of Istanbul,Beşiktaş,85731.85,27,3175.25,87,27,3175.25
2021-05-02,Metrocity,Levent,28917.14,21,1377.01,53,21,1377.01
2021-05-02,Metropol AVM,Ataşehir,61321.53,21,2920.07,57,21,2920.07
2021-05-02,Viaport Outlet,Pendik,4442.94,4,1110.74,13,4,1110.73
2021-05-02,Zorlu Center,Beşiktaş,20341.78,7,2905.97,24,7,2905.97
2021-05-03,Cevahir AVM,Bayrampaşa,15639.21,7,2234.17,17,7,2234.17
2021-05-03,Emaar Square Mall,Üsküdar,59224.9,11,5384.08,40,11,5384.08
2021-05-03,Forum Istanbul,Bayrampaşa,4566.72,6,761.12,12,6,761.12
2021-05-03,Istinye Park,Şişli,35912.16,13,2762.47,47,13,2762.47
2021-05-03,Kanyon,Levent,72924.52,29,2514.64,83,29,2514.64
2021-05-03,Mall of Istanbul,Beşiktaş,92060.84,31,2969.7,90,31,2969.7
2021-05-03,Metrocity,Levent,13497.13,19,710.38,59,19,710.38
2021-05-03,Metropol AVM,Ataşehir,15937.03,14,1138.36,46,14,1138.36
2021-05-03,Viaport Outlet,Pendik,1747.31,4,436.83,6,4,436.83
2021-05-03,Zorlu Center,Beşiktaş,397.23,3,132.41,8,3,132.41
2021-05-04,Cevahir AVM,Bayrampaşa,21730.39,6,3621.73,14,6,3621.73
2021-05-04,Emaar Square Mall,Üsküdar,22551.24,4,5637.81,12,4,5637.81
2021-05-04,Forum Istanbul,Bayrampaşa,11973.92,6,1995.65,20,6,1995.65
2021-05-04,Istinye Park,Şişli,17795.62,12,1482.97,30,12,1482.97
2021-05-04,Kanyon,Levent,45517.81,22,2068.99,66,22,2068.99
2021-05-04,Mall of Istanbul,Beşiktaş,61491.73,28,2196.13,89,28,2196.13
2021-05-04,Metrocity,Levent,42561.71,20,2128.09,65,20,2128.09
2021-05-04,Metropol AVM,Ataşehir,8151.37,11,741.03,28,11,741.03
2021-05-04,Viaport Outlet,Pendik,14180.47,8,1772.56,23,8,1772.56
2021-05-04,Zorlu Center,Beşiktaş,10491.15,9,1165.68,26,9,1165.68
2021-05-05,Cevahir AVM,Bayrampaşa,1769.63,6,294.94,16,6,294.94
2021-05-05,Emaar Square Mall,Üsküdar,10473.77,6,1745.63,13,6,1745.63
2021-05-05,Forum Istanbul,Bayrampaşa,908.52,6,151.42,10,6,151.42
2021-05-05,Istinye Park,Şişli,23605.54,12,1967.13,35,12,1967.13
2021-05-05,Kanyon,Levent,46720.95,27,1730.41,79,27,1730.41
2021-05-05,Mall of Istanbul,Beşiktaş,45280.86,25,1811.23,86,25,1811.23
2021-05-05,Metrocity,Levent,25749.86,19,1355.26,50,19,1355.26
2021-05-05,Metropol AVM,Ataşehir,43513.62,17,2559.62,56,17,2559.62
2021-05-05,Viaport Outlet,Pendik,5438.36,4,1359.59,14,4,1359.59
2021-05-05,Zorlu Center,Beşiktaş,10422.36,4,2605.59,14,4,2605.59
2021-05-06,Cevahir AVM,Bayrampaşa,32122.71,10,3212.27,33,10,3212.27
2021-05-06,Emaar Square Mall,Üsküdar,5804.48,3,1934.83,10,3,1934.83
2021-05-06,Forum Istanbul,Bayrampaşa,29155.05,6,4859.17,18,6,4859.18
2021-05-06,Istinye Park,Şişli,17970.3,15,1198.02,42,15,1198.02
2021-05-06,Kanyon,Levent,47379.35,25,1895.17,81,25,1895.17
2021-05-06,Mall of Istanbul,Beşiktaş,32757.88,22,1488.99,73,22,1488.99
2021-05-06,Metrocity,Levent,61224.41,21,2915.45,60,21,2915.45
2021-05-06,Metropol AVM,Ataşehir,25784.31,10,2578.43,29,10,2578.43
2021-05-06,Viaport Outlet,Pendik,6985.34,6,1164.22,21,6,1164.22
2021-05-06,Zorlu Center,Beşiktaş,8140.24,4,2035.06,11,4,2035.06
2021-05-07,Cevahir AVM,Bayrampaşa,1489.15,6,248.19,16,6,248.19
2021-05-07,Emaar Square Mall,Üsküdar,26650.56,9,2961.17,30,9,2961.17
2021-05-07,Forum Istanbul,Bayrampaşa,1197.55,3,399.18,8,3,399.18
2021-05-07,Istinye Park,Şişli,23764.94,13,1828.07,43,13,1828.07
2021-05-07,Kanyon,Levent,25094.63,18,1394.15,48,18,1394.15
2021-05-07,Mall of Istanbul,Beşiktaş,38283.69,27,1417.91,75,27,1417.91
2021-05-07,Metrocity,Levent,44959.43,26,1729.21,85,26,1729.21
2021-05-07,Metropol AVM,Ataşehir,28357.9,18,1575.44,59,18,1575.44
2021-05-07,Viaport Outlet,Pendik,2567.42,6,427.9,16,6,427.9
2021-05-07,Zorlu Center,Beşiktaş,14676.97,8,1834.62,24,8,1834.62
2021-05-08,Cevahir AVM,Bayrampaşa,9325.99,6,1554.33,14,6,1554.33
2021-05-08,Emaar Square Mall,Üsküdar,1341.59,4,335.4,13,4,335.4
2021-05-08,Forum Istanbul,Bayrampaşa,13828.26,6,2304.71,15,6,2304.71
2021-05-08,Istinye Park,Şişli,13641.4,15,909.43,40,15,909.43
2021-05-08,Kanyon,Levent,76573.63,27,2836.06,91,27,2836.06
2021-05-08,Mall of Istanbul,Beşiktaş,30003.47,19,1579.13,57,19,1579.13
2021-05-08,Metrocity,Levent,33785.4,16,2111.59,61,16,2111.59
2021-05-08,Metropol AVM,Ataşehir,42062.91,15,2804.19,57,15,2804.19
2021-05-08,Viaport Outlet,Pendik,2329.37,3,776.46,8,3,776.46
2021-05-08,Zorlu Center,Beşiktaş,13580.29,8,1697.54,21,8,1697.54
2021-05-09,Cevahir AVM,Bayrampaşa,36332.87,10,3633.29,33,10,3633.29
2021-05-09,Emaar Square Mall,Üsküdar,35592.41,5,7118.48,20,5,7118.48
2021-05-09,Forum Istanbul,Bayrampaşa,18398.73,5,3679.75,16,5,3679.75
2021-05-09,Istinye Park,Şişli,19093.2,10,1909.32,35,10,1909.32
2021-05-09,Kanyon,Levent,41418.0,18,2301.0,54,18,2301.0
2021-05-09,Mall of Istanbul,Beşiktaş,36293.74,18,2016.32,60,18,2016.32
2021-05-09,Metrocity,Levent,60040.45,19,3160.02,68,19,3160.02
2021-05-09,Metropol AVM,Ataşehir,40868.72,10,4086.87,35,10,4086.87
2021-05-09,Viaport Outlet,Pendik,16221.36,10,1622.14,22,10,1622.14
2021-05-09,Zorlu Center,Beşiktaş,21706.82,9,2411.87,27,9,2411.87
2021-05-10,Cevahir AVM,Bayrampaşa,7690.66,8,961.33,20,8,961.33
2021-05-10,Emaar Square Mall,Üsküdar,11808.14,11,1073.47,34,11,1073.47
2021-05-10,Forum Istanbul,Bayrampaşa,32977.78,8,4122.22,34,8,4122.22
2021-05-10,Istinye Park,Şişli,27792.99,15,1852.87,49,15,1852.87
2021-05-10,Kanyon,Levent,59857.97,34,1760.53,95,34,1760.53
2021-05-10,Mall of Istanbul,Beşiktaş,44088.86,21,2099.47,53,21,2099.47
2021-05-10,Metrocity,Levent,35189.86,20,1759.49,58,20,1759.49
2021-05-10,Metropol AVM,Ataşehir,24896.42,11,2263.31,26,11,2263.31
2021-05-10,Viaport Outlet,Pendik,16541.15,6,2756.86,18,6,2756.86
2021-05-10,Zorlu Center,Beşiktaş,23288.64,5,4657.73,19,5,4657.73
2021-05-11,Cevahir AVM,Bayrampaşa,3666.03,6,611.01,14,6,611.0
2021-05-11,Emaar Square Mall,Üsküdar,8283.61,7,1183.37,17,7,1183.37
2021-05-11,Forum Istanbul,Bayrampaşa,8152.37,8,1019.05,21,8,1019.05
2021-05-11,Istinye Park,Şişli,17256.87,10,1725.69,34,10,1725.69
2021-05-11,Kanyon,Levent,29230.18,18,1623.9,44,18,1623.9
2021-05-11,Mall of Istanbul,Beşiktaş,38531.69,26,1481.99,75,26,1481.99
2021-05-11,Metrocity,Levent,36325.12,22,1651.14,63,22,1651.14
2021-05-11,Metropol AVM,Ataşehir,41880.36,17,2463.55,60,17,2463.55
2021-05-11,Viaport Outlet,Pendik,15638.45,4,3909.61,12,4,3909.61
2021-05-11,Zorlu Center,Beşiktaş,6229.43,5,1245.89,12,5,1245.89
2021-05-12,Cevahir AVM,Bayrampaşa,3808.14,6,634.69,13,6,634.69
2021-05-12,Emaar Square Mall,Üsküdar,7340.11,6,1223.35,21,6,1223.35
2021-05-12,Forum Istanbul,Bayrampaşa,1114.99,2,557.5,4,2,557.5
2021-05-12,Istinye Park,Şişli,11465.76,9,1273.97,27,9,1273.97
2021-05-12,Kanyon,Levent,70237.58,25,2809.5,80,25,2809.5
2021-05-12,Mall of Istanbul,Beşiktaş,35328.68,25,1413.15,64,25,1413.15
2021-05-12,Metrocity,Levent,35330.87,17,2078.29,51,17,2078.29
2021-05-12,Metropol AVM,Ataşehir,41700.67,17,2452.98,54,17,2452.98
2021-05-12,Viaport Outlet,Pendik,6103.29,6,1017.21,22,6,1017.22
2021-05-12,Zorlu Center,Beşiktaş,4763.85,4,1190.96,14,4,1190.96
2021-05-13,Cevahir AVM,Bayrampaşa,17110.96,8,2138.87,23,8,2138.87
2021-05-13,Emaar Square Mall,Üsküdar,8620.11,10,862.01,24,10,862.01
2021-05-13,Forum Istanbul,Bayrampaşa,13625.91,6,2270.99,22,6,2270.98
2021-05-13,Istinye Park,Şişli,33531.06,17,1972.42,49,17,1972.42
2021-05-13,Kanyon,Levent,14324.42,13,1101.88,38,13,1101.88
2021-05-13,Mall of Istanbul,Beşiktaş,54080.95,25,2163.24,73,25,2163.24
2021-05-13,Metrocity,Levent,17432.7,18,968.48,50,18,968.48
2021-05-13,Metropol AVM,Ataşehir,19500.74,10,1950.07,33,10,1950.07
2021-05-13,Viaport Outlet,Pendik,4912.34,4,1228.08,9,4,1228.08
2021-05-13,Zorlu Center,Beşiktaş,18049.54,11,1640.87,35,11,1640.87
2021-05-14,Cevahir AVM,Bayrampaşa,13761.66,8,1720.21,26,8,1720.21
2021-05-14,Emaar Square Mall,Üsküdar,37873.43,9,4208.16,32,9,4208.16
2021-05-14,Forum Istanbul,Bayrampaşa,4564.68,5,912.94,14,5,912.94
2021-05-14,Istinye Park,Şişli,19305.68,11,1755.06,31,11,1755.06
2021-05-14,Kanyon,Levent,42855.33,26,1648.28,83,26,1648.28
2021-05-14,Mall of Istanbul,Beşiktaş,31421.83,24,1309.24,62,24,1309.24
2021-05-14,Metrocity,Levent,17003.16,23,739.27,64,23,739.27
2021-05-14,Metropol AVM,Ataşehir,41331.36,11,3757.4,46,11,3757.4
2021-05-14,Viaport Outlet,Pendik,18943.99,6,3157.33,21,6,3157.33
2021-05-14,Zorlu Center,Beşiktaş,4219.25,5,843.85,12,5,843.85
2021-05-15,Cevahir AVM,Bayrampaşa,7748.95,8,968.62,30,8,968.62
2021-05-15,Emaar Square Mall,Üsküdar,18130.78,9,2014.53,27,9,2014.53
2021-05-15,Forum Istanbul,Bayrampaşa,21308.14,8,2663.52,26,8,2663.52
2021-05-15,Istinye Park,Şişli,63294.45,18,3516.36,63,18,3516.36
2021-05-15,Kanyon,Levent,46346.64,18,2574.81,65,18,2574.81
2021-05-15,Mall of Istanbul,Beşiktaş,31845.93,21,1516.47,62,21,1516.47
2021-05-15,Metrocity,Levent,7139.11,11,649.01,25,11,649.01
2021-05-15,Metropol AVM,Ataşehir,11481.4,10,1148.14,27,10,1148.14
2021-05-15,Viaport Outlet,Pendik,15253.73,7,2179.1,24,7,2179.1
2021-05-15,Zorlu Center,Beşiktaş,636.55,3,212.18,6,3,212.18
2021-05-16,Cevahir AVM,Bayrampaşa,20691.83,6,3448.64,19,6,3448.64
2021-05-16,Emaar Square Mall,Üsküdar,7724.02,3,2574.67,8,3,2574.67
2021-05-16,Forum Istanbul,Bayrampaşa,11178.33,9,1242.04,25,9,1242.04
2021-05-16,Istinye Park,Şişli,2272.36,6,378.73,11,6,378.73
2021-05-16,Kanyon,Levent,72080.89,28,2574.32,85,28,2574.32
2021-05-16,Mall of Istanbul,Beşiktaş,82648.57,26,3178.79,73,26,3178.79
2021-05-16,Metrocity,Levent,39081.27,17,2298.9,53,17,2298.9
2021-05-16,Metropol AVM,Ataşehir,39991.69,16,2499.48,48,16,2499.48
2021-05-16,Viaport Outlet,Pendik,21928.03,9,2436.45,31,9,2436.45
2021-05-16,Zorlu Center,Beşiktaş,24477.58,7,3496.8,19,7,3496.8
2021-05-17,Cevahir AVM,Bayrampaşa,2478.54,10,247.85,28,10,247.85
2021-05-17,Emaar Square Mall,Üsküdar,11552.08,5,2310.42,19,5,2310.42
2021-05-17,Forum Istanbul,Bayrampaşa,13187.06,13,1014.39,45,13,1014.39
2021-05-17,Istinye Park,Şişli,16763.38,10,1676.34,33,10,1676.34
2021-05-17,Kanyon,Levent,70150.67,25,2806.03,79,25,2806.03
2021-05-17,Mall of Istanbul,Beşiktaş,57178.88,20,2858.94,60,20,2858.94
2021-05-17,Metrocity,Levent,44830.78,20,2241.54,52,20,2241.54
2021-05-17,Metropol AVM,Ataşehir,20602.95,10,2060.29,35,10,2060.3
2021-05-17,Viaport Outlet,Pendik,6795.9,7,970.84,24,7,970.84
2021-05-17,Zorlu Center,Beşiktaş,11980.07,6,1996.68,16,6,1996.68
2021-05-18,Cevahir AVM,Bayrampaşa,3566.37,7,509.48,22,7,509.48
2021-05-18,Emaar Square Mall,Üsküdar,13675.76,5,2735.15,18,5,2735.15
2021-05-18,Forum Istanbul,Bayrampaşa,35608.59,10,3560.86,31,10,3560.86
2021-05-18,Istinye Park,Şişli,13812.21,11,1255.66,28,11,1255.66
2021-05-18,Kanyon,Levent,77098.52,27,2855.5,90,27,2855.5
2021-05-18,Mall of Istanbul,Beşiktaş,26728.66,19,1406.77,54,19,1406.77
2021-05-18,Metrocity,Levent,22157.83,19,1166.2,56,19,1166.2
2021-05-18,Metropol AVM,Ataşehir,7712.66,8,964.08,22,8,964.08
2021-05-18,Viaport Outlet,Pendik,6003.14,7,857.59,22,7,857.59
2021-05-18,Zorlu Center,Beşiktaş,13619.34,9,1513.26,26,9,1513.26
2021-05-19,Cevahir AVM,Bayrampaşa,25524.62,8,3190.58,22,8,3190.58
2021-05-19,Emaar Square Mall,Üsküdar,7842.44,5,1568.49,11,5,1568.49
2021-05-19,Forum Istanbul,Bayrampaşa,18020.5,9,2002.28,22,9,2002.28
2021-05-19,Istinye Park,Şişli,29528.59,7,4218.37,19,7,4218.37
2021-05-19,Kanyon,Levent,110008.85,33,3333.6,121,33,3333.6
2021-05-19,Mall of Istanbul,Beşiktaş,28090.08,25,1123.6,81,25,1123.6
2021-05-19,Metrocity,Levent,34558.17,18,1919.9,48,18,1919.9
2021-05-19,Metropol AVM,Ataşehir,17696.37,13,1361.26,43,13,1361.26
2021-05-19,Viaport Outlet,Pendik,28482.15,8,3560.27,25,8,3560.27
2021-05-19,Zorlu Center,Beşiktaş,7347.02,8,918.38,22,8,918.38
2021-05-20,Cevahir AVM,Bayrampaşa,3545.36,7,506.48,24,7,506.48
2021-05-20,Emaar Square Mall,Üsküdar,4317.6,4,1079.4,13,4,1079.4
2021-05-20,Forum Istanbul,Bayrampaşa,14449.58,11,1313.6,31,11,1313.6
2021-05-20,Istinye Park,Şişli,20652.54,7,2950.36,24,7,2950.36
2021-05-20,Kanyon,Levent,26065.64,21,1241.22,66,21,1241.22
2021-05-20,Mall of Istanbul,Beşiktaş,57957.78,29,1998.54,98,29,1998.54
2021-05-20,Metrocity,Levent,31779.79,20,1588.99,65,20,1588.99
2021-05-20,Metropol AVM,Ataşehir,10566.85,14,754.78,36,14,754.78
2021-05-20,Viaport Outlet,Pendik,9419.67,7,1345.67,21,7,1345.67
2021-05-20,Zorlu Center,Beşiktaş,22611.27,6,3768.54,14,6,3768.54
2021-05-21,Cevahir AVM,Bayrampaşa,38295.67,8,4786.96,25,8,4786.96
2021-05-21,Emaar Square Mall,Üsküdar,22874.4,8,2859.3,28,8,2859.3
2021-05-21,Forum Istanbul,Bayrampaşa,4757.47,4,1189.37,12,4,1189.37
2021-05-21,Istinye Park,Şişli,10334.84,13,794.99,38,13,794.99
2021-05-21,Kanyon,Levent,19701.24,16,1231.33,50,16,1231.33
2021-05-21,Mall of Istanbul,Beşiktaş,69027.22,25,2761.09,82,25,2761.09
2021-05-21,Metrocity,Levent,53351.01,23,2319.61,67,23,2319.61
2021-05-21,Metropol AVM,Ataşehir,41805.66,14,2986.12,47,14,2986.12
2021-05-21,Viaport Outlet,Pendik,25772.72,12,2147.73,36,12,2147.73
2021-05-21,Zorlu Center,Beşiktaş,44.24,1,44.24,2,1,44.24
2021-05-22,Cevahir AVM,Bayrampaşa,3600.98,9,400.11,23,9,400.11
2021-05-22,Emaar Square Mall,Üsküdar,8172.27,7,1167.47,19,7,1167.47
2021-05-22,Forum Istanbul,Bayrampaşa,17971.25,9,1996.81,26,9,1996.81
2021-05-22,Istinye Park,Şişli,39747.44,12,3312.29,42,12,3312.29
2021-05-22,Kanyon,Levent,41618.93,22,1891.77,70,22,1891.77
2021-05-22,Mall of Istanbul,Beşiktaş,59156.94,28,2112.75,81,28,2112.75
2021-05-22,Metrocity,Levent,29631.12,17,1743.01,51,17,1743.01
2021-05-22,Metropol AVM,Ataşehir,44337.65,19,2333.56,61,19,2333.56
2021-05-22,Viaport Outlet,Pendik,25337.06,12,2111.42,42,12,2111.42
2021-05-22,Zorlu Center,Beşiktaş,6830.43,9,758.94,26,9,758.94
2021-05-23,Cevahir AVM,Bayrampaşa,4784.05,5,956.81,17,5,956.81
2021-05-23,Emaar Square Mall,Üsküdar,19034.68,10,1903.47,33,10,1903.47
2021-05-23,Forum Istanbul,Bayrampaşa,8426.0,5,1685.2,12,5,1685.2
2021-05-23,Istinye Park,Şişli,15379.55,7,2197.08,18,7,2197.08
2021-05-23,Kanyon,Levent,68034.68,26,2616.72,88,26,2616.72
2021-05-23,Mall of Istanbul,Beşiktaş,64163.06,23,2789.7,73,23,2789.7
2021-05-23,Metrocity,Levent,28417.43,16,1776.09,39,16,1776.09
2021-05-23,Metropol AVM,Ataşehir,16296.63,10,1629.66,31,10,1629.66
2021-05-23,Viaport Outlet,Pendik,28882.1,7,4126.01,25,7,4126.01
2021-05-23,Zorlu Center,Beşiktaş,8734.53,7,1247.79,20,7,1247.79
2021-05-24,Cevahir AVM,Bayrampaşa,26204.48,8,3275.56,32,8,3275.56
2021-05-24,Emaar Square Mall,Üsküdar,7644.22,7,1092.03,18,7,1092.03
2021-05-24,Forum Istanbul,Bayrampaşa,21422.06,10,2142.21,27,10,2142.21
2021-05-24,Istinye Park,Şişli,10519.85,8,1314.98,17,8,1314.98
2021-05-24,Kanyon,Levent,66413.1,22,3018.78,75,22,3018.78
2021-05-24,Mall of Istanbul,Beşiktaş,84566.18,32,2642.69,89,32,2642.69
2021-05-24,Metrocity,Levent,30833.09,16,1927.07,49,16,1927.07
2021-05-24,Metropol AVM,Ataşehir,31579.3,12,2631.61,33,12,2631.61
2021-05-24,Viaport Outlet,Pendik,37480.17,7,5354.31,25,7,5354.31
2021-05-24,Zorlu Center,Beşiktaş,1018.59,2,509.3,5,2,509.3
2021-05-25,Cevahir AVM,Bayrampaşa,2477.43,4,619.36,11,4,619.36
2021-05-25,Emaar Square Mall,Üsküdar,16227.3,7,2318.19,22,7,2318.19
2021-05-25,Forum Istanbul,Bayrampaşa,8169.07,7,1167.01,19,7,1167.01
2021-05-25,Istinye Park,Şişli,14772.78,11,1342.98,38,11,1342.98
2021-05-25,Kanyon,Levent,58113.64,24,2421.4,72,24,2421.4
2021-05-25,Mall of Istanbul,Beşiktaş,42086.38,25,1683.46,61,25,1683.46
2021-05-25,Metrocity,Levent,29125.58,15,1941.71,47,15,1941.71
2021-05-25,Metropol AVM,Ataşehir,24693.06,20,1234.65,52,20,1234.65
2021-05-25,Viaport Outlet,Pendik,9212.38,9,1023.6,26,9,1023.6
2021-05-25,Zorlu Center,Beşiktaş,11325.38,6,1887.56,15,6,1887.56
2021-05-26,Cevahir AVM,Bayrampaşa,3257.28,5,651.46,15,5,651.46
2021-05-26,Emaar Square Mall,Üsküdar,7332.57,4,1833.14,17,4,1833.14
2021-05-26,Forum Istanbul,Bayrampaşa,44410.92,11,4037.36,47,11,4037.36
2021-05-26,Istinye Park,Şişli,14763.6,9,1640.4,21,9,1640.4
2021-05-26,Kanyon,Levent,52084.03,22,2367.46,70,22,2367.46
2021-05-26,Mall of Istanbul,Beşiktaş,54832.77,19,2885.94,61,19,2885.94
2021-05-26,Metrocity,Levent,37422.98,14,2673.07,40,14,2673.07
2021-05-26,Metropol AVM,Ataşehir,29793.62,11,2708.51,40,11,2708.51
2021-05-26,Viaport Outlet,Pendik,17050.69,5,3410.14,19,5,3410.14
2021-05-26,Zorlu Center,Beşiktaş,5004.56,6,834.09,14,6,834.09
2021-05-27,Cevahir AVM,Bayrampaşa,18414.34,8,2301.79,26,8,2301.79
2021-05-27,Emaar Square Mall,Üsküdar,13825.56,6,2304.26,18,6,2304.26
2021-05-27,Forum Istanbul,Bayrampaşa,17775.63,6,2962.61,16,6,2962.6
2021-05-27,Istinye Park,Şişli,45644.08,16,2852.75,43,16,2852.76
2021-05-27,Kanyon,Levent,46429.09,29,1601.0,85,29,1601.0
2021-05-27,Mall of Istanbul,Beşiktaş,48658.97,25,1946.36,78,25,1946.36
2021-05-27,Metrocity,Levent,29706.31,14,2121.88,42,14,2121.88
2021-05-27,Metropol AVM,Ataşehir,19202.01,16,1200.13,45,16,1200.13
2021-05-27,Viaport Outlet,Pendik,19142.21,8,2392.78,25,8,2392.78
2021-05-27,Zorlu Center,Beşiktaş,13017.81,9,1446.42,27,9,1446.42
2021-05-28,Cevahir AVM,Bayrampaşa,2379.11,5,475.82,13,5,475.82
2021-05-28,Emaar Square Mall,Üsküdar,7276.66,8,909.58,21,8,909.58
2021-05-28,Forum Istanbul,Bayrampaşa,17085.29,9,1898.37,24,9,1898.37
2021-05-28,Istinye Park,Şişli,15748.51,14,1124.89,34,14,1124.89
2021-05-28,Kanyon,Levent,45415.98,26,1746.77,77,26,1746.77
2021-05-28,Mall of Istanbul,Beşiktaş,42662.29,21,2031.54,66,21,2031.54
2021-05-28,Metrocity,Levent,58156.45,22,2643.47,62,22,2643.48
2021-05-28,Metropol AVM,Ataşehir,12236.46,7,1748.07,19,7,1748.07
2021-05-28,Viaport Outlet,Pendik,1362.64,5,272.53,10,5,272.53
2021-05-28,Zorlu Center,Beşiktaş,5555.66,6,925.94,18,6,925.94
2021-05-29,Cevahir AVM,Bayrampaşa,20602.45,7,2943.21,20,7,2943.21
2021-05-29,Emaar Square Mall,Üsküdar,4075.91,7,582.27,22,7,582.27
2021-05-29,Forum Istanbul,Bayrampaşa,8684.66,2,4342.33,6,2,4342.33
2021-05-29,Istinye Park,Şişli,18598.13,15,1239.88,47,15,1239.88
2021-05-29,Kanyon,Levent,39268.95,17,2309.94,63,17,2309.94
2021-05-29,Mall of Istanbul,Beşiktaş,58315.5,13,4485.81,48,13,4485.81
2021-05-29,Metrocity,Levent,10209.5,15,680.63,35,15,680.63
2021-05-29,Metropol AVM,Ataşehir,20361.67,11,1851.06,30,11,1851.06
2021-05-29,Viaport Outlet,Pendik,10817.88,6,1802.98,16,6,1802.98
2021-05-29,Zorlu Center,Beşiktaş,5461.24,5,1092.25,11,5,1092.25
2021-05-30,Cevahir AVM,Bayrampaşa,10337.81,9,1148.65,23,9,1148.65
2021-05-30,Emaar Square Mall,Üsküdar,1433.43,5,286.69,8,5,286.69
2021-05-30,Forum Istanbul,Bayrampaşa,1462.19,5,292.44,10,5,292.44
2021-05-30,Istinye Park,Şişli,31051.52,10,3105.15,31,10,3105.15
2021-05-30,Kanyon,Levent,51831.52,26,1993.52,72,26,1993.52
2021-05-30,Mall of Istanbul,Beşiktaş,75892.07,25,3035.68,92,25,3035.68
2021-05-30,Metrocity,Levent,50060.41,17,2944.73,63,17,2944.73
2021-05-30,Metropol AVM,Ataşehir,14301.24,8,1787.66,29,8,1787.66
2021-05-30,Viaport Outlet,Pendik,2427.58,8,303.45,18,8,303.45
2021-05-30,Zorlu Center,Beşiktaş,7810.82,5,1562.16,17,5,1562.16
2021-05-31,Cevahir AVM,Bayrampaşa,21320.1,8,2665.01,24,8,2665.01
2021-05-31,Emaar Square Mall,Üsküdar,17249.71,10,1724.97,36,10,1724.97
2021-05-31,Forum Istanbul,Bayrampaşa,10631.06,7,1518.72,18,7,1518.72
2021-05-31,Istinye Park,Şişli,21129.24,11,1920.84,34,11,1920.84
2021-05-31,Kanyon,Levent,39431.69,25,1577.27,71,25,1577.27
2021-05-31,Mall of Istanbul,Beşiktaş,77439.65,23,3366.94,69,23,3366.94
2021-05-31,Metrocity,Levent,31434.58,17,1849.09,45,17,1849.09
2021-05-31,Metropol AVM,Ataşehir,34705.32,15,2313.69,55,15,2313.69
2021-05-31,Viaport Outlet,Pendik,15665.08,6,2610.85,24,6,2610.85
2021-05-31,Zorlu Center,Beşiktaş,17102.73,7,2443.25,17,7,2443.25
2021-06-01,Cevahir AVM,Bayrampaşa,28066.36,7,4009.48,27,7,4009.48
2021-06-01,Emaar Square Mall,Üsküdar,716.87,2,358.44,7,2,358.44
2021-06-01,Forum Istanbul,Bayrampaşa,6979.64,6,1163.27,23,6,1163.27
2021-06-01,Istinye Park,Şişli,12715.04,10,1271.5,29,10,1271.5
