invoice_date,Region,total_revenue,transaction_count,avg_transaction_value,total_quantity,unique_customers,active_malls
2021-09-21,Beşiktaş,69929.0,41,1705.59,129,41,2
2021-09-21,Levent,102905.83,43,2393.16,145,43,2
2021-09-21,Pendik,18089.48,7,2584.21,24,7,1
2021-09-21,Üsküdar,6003.79,6,1000.63,16,6,1
2021-09-21,Şişli,995.37,6,165.89,13,6,1
2021-09-22,Ataşehir,22979.24,14,1641.37,47,14,1
2021-09-22,Bayrampaşa,22379.25,15,1491.95,36,15,2
2021-09-22,Beşiktaş,42320.72,19,2227.41,57,19,2
2021-09-22,Levent,89599.81,50,1792.0,154,50,2
2021-09-22,Pendik,8443.07,6,1407.18,15,6,1
2021-09-22,Üsküdar,14746.78,8,1843.35,25,8,1
2021-09-22,Şişli,25642.53,12,2136.88,39,12,1
2021-09-23,Ataşehir,36132.77,15,2408.85,44,15,1
2021-09-23,Bayrampaşa,9067.54,10,906.75,30,10,2
2021-09-23,Beşiktaş,37654.41,25,1506.18,61,25,2
2021-09-23,Levent,97128.65,48,2023.51,144,48,2
2021-09-23,Pendik,3630.35,2,1815.17,5,2,1
2021-09-23,Üsküdar,14965.17,5,2993.03,17,5,1
2021-09-23,Şişli,25907.48,12,2158.96,34,12,1
2021-09-24,Ataşehir,45525.48,14,3251.82,40,14,1
2021-09-24,Bayrampaşa,26592.36,16,1662.02,50,16,2
2021-09-24,Beşiktaş,80048.03,32,2501.5,102,32,2
2021-09-24,Levent,91346.72,46,1985.8,135,46,2
2021-09-24,Pendik,9595.51,7,1370.79,17,7,1
2021-09-24,Üsküdar,3835.47,7,547.92,20,7,1
2021-09-24,Şişli,21414.24,10,2141.42,37,10,1
2021-09-25,Ataşehir,32226.18,12,2685.52,34,12,1
2021-09-25,Bayrampaşa,37682.92,15,2512.19,44,15,2
2021-09-25,Beşiktaş,111102.74,36,3086.19,114,36,2
2021-09-25,Levent,80862.03,45,1796.93,128,45,2
2021-09-25,Pendik,17688.28,9,1965.36,29,9,1
2021-09-25,Üsküdar,12442.99,5,2488.6,14,5,1
2021-09-25,Şişli,53759.7,14,3839.98,41,14,1
2021-09-26,Ataşehir,10473.35,13,805.64,30,13,1
2021-09-26,Bayrampaşa,28365.99,11,2578.73,29,11,2
2021-09-26,Beşiktaş,20884.11,20,1044.21,63,20,1
2021-09-26,Levent,80840.9,38,2127.39,117,38,2
2021-09-26,Pendik,27793.89,10,2779.39,33,10,1
2021-09-26,Üsküdar,13747.43,3,4582.48,7,3,1
2021-09-26,Şişli,12889.09,10,1288.91,28,10,1
2021-09-27,Ataşehir,10495.78,14,749.7,47,14,1
2021-09-27,Bayrampaşa,12146.41,5,2429.28,20,5,2
2021-09-27,Beşiktaş,59310.36,29,2045.18,91,29,2
2021-09-27,Levent,92598.37,46,2013.01,135,46,2
2021-09-27,Pendik,18870.54,7,2695.79,24,7,1
2021-09-27,Üsküdar,34908.75,9,3878.75,30,9,1
2021-09-27,Şişli,23274.86,15,1551.66,40,15,1
2021-09-28,Ataşehir,32777.74,14,2341.27,50,14,1
2021-09-28,Bayrampaşa,10776.5,8,1347.06,20,8,2
2021-09-28,Beşiktaş,109347.26,42,2603.51,121,42,2
2021-09-28,Levent,88497.43,46,1923.86,139,46,2
2021-09-28,Pendik,10783.51,5,2156.7,16,5,1
2021-09-28,Üsküdar,53045.15,14,3788.94,38,14,1
2021-09-28,Şişli,24032.92,12,2002.74,32,12,1
2021-09-29,Ataşehir,25261.38,17,1485.96,46,17,1
2021-09-29,Bayrampaşa,18650.25,14,1332.16,39,14,2
2021-09-29,Beşiktaş,53729.41,24,2238.73,74,24,2
2021-09-29,Levent,46988.01,36,1305.22,91,36,2
2021-09-29,Pendik,539.96,1,539.96,4,1,1
2021-09-29,Üsküdar,19989.73,4,4997.43,17,4,1
2021-09-29,Şişli,24417.7,9,2713.08,35,9,1
2021-09-30,Ataşehir,27993.26,14,1999.52,47,14,1
2021-09-30,Bayrampaşa,38946.65,9,4327.41,35,9,2
2021-09-30,Beşiktaş,19176.32,24,799.01,60,24,2
2021-09-30,Levent,88476.26,27,3276.9,96,27,2
2021-09-30,Pendik,1292.47,5,258.49,14,5,1
2021-09-30,Üsküdar,2344.54,5,468.91,11,5,1
2021-09-30,Şişli,9431.05,12,785.92,26,12,1
2021-10-01,Ataşehir,18391.1,11,1671.92,30,11,1
2021-10-01,Bayrampaşa,21506.56,17,1265.09,44,17,2
2021-10-01,Beşiktaş,35086.3,35,1002.47,96,35,2
2021-10-01,Levent,53920.34,47,1147.24,140,47,2
2021-10-01,Pendik,16342.2,6,2723.7,15,6,1
2021-10-01,Üsküdar,5491.74,8,686.47,18,8,1
2021-10-01,Şişli,17442.3,8,2180.29,28,8,1
2021-10-02,Ataşehir,34025.17,13,2617.32,38,13,1
2021-10-02,Bayrampaşa,24413.95,15,1627.6,43,15,2
2021-10-02,Beşiktaş,48224.35,33,1461.34,80,33,2
2021-10-02,Levent,82656.56,39,2119.4,114,39,2
2021-10-02,Pendik,1341.38,6,223.56,18,6,1
2021-10-02,Üsküdar,53283.87,5,10656.77,22,5,1
2021-10-02,Şişli,10934.82,10,1093.48,27,10,1
2021-10-03,Ataşehir,13712.86,14,979.49,40,14,1
2021-10-03,Bayrampaşa,9271.62,19,487.98,44,19,2
2021-10-03,Beşiktaş,87806.74,25,3512.27,84,25,2
2021-10-03,Levent,135083.93,49,2756.81,157,49,2
2021-10-03,Pendik,46046.22,10,4604.62,32,10,1
2021-10-03,Üsküdar,27501.1,10,2750.11,36,10,1
2021-10-03,Şişli,45124.1,10,4512.41,41,10,1
2021-10-04,Ataşehir,19056.89,15,1270.46,42,15,1
2021-10-04,Bayrampaşa,33011.49,13,2539.35,39,13,2
2021-10-04,Beşiktaş,57432.94,27,2127.15,75,27,2
2021-10-04,Levent,119250.59,41,2908.55,128,41,2
2021-10-04,Pendik,4451.32,9,494.59,22,9,1
2021-10-04,Üsküdar,16492.34,9,1832.48,25,9,1
2021-10-04,Şişli,13880.45,10,1388.05,27,10,1
2021-10-05,Ataşehir,14300.11,12,1191.68,29,12,1
2021-10-05,Bayrampaşa,29170.2,16,1823.14,39,16,2
2021-10-05,Beşiktaş,57965.04,28,2070.18,94,28,2
2021-10-05,Levent,86126.61,41,2100.65,120,41,2
2021-10-05,Pendik,25370.57,9,2818.95,27,9,1
2021-10-05,Üsküdar,30609.84,14,2186.42,48,14,1
2021-10-05,Şişli,32177.2,9,3575.24,32,9,1
2021-10-06,Ataşehir,44430.84,19,2338.47,54,19,1
2021-10-06,Bayrampaşa,77361.85,19,4071.68,67,19,2
2021-10-06,Beşiktaş,101337.06,35,2895.34,108,35,2
2021-10-06,Levent,95611.47,48,1991.91,156,48,2
2021-10-06,Pendik,21449.53,7,3064.22,23,7,1
2021-10-06,Üsküdar,510.96,2,255.48,5,2,1
2021-10-06,Şişli,29969.03,9,3329.89,30,9,1
2021-10-07,Ataşehir,41993.46,14,2999.53,41,14,1
2021-10-07,Bayrampaşa,7080.45,7,1011.49,15,7,2
2021-10-07,Beşiktaş,45208.51,28,1614.59,86,28,2
2021-10-07,Levent,85338.14,53,1610.15,157,53,2
2021-10-07,Pendik,5836.62,3,1945.54,7,3,1
2021-10-07,Üsküdar,3526.24,4,881.56,11,4,1
2021-10-07,Şişli,31960.4,15,2130.69,46,15,1
2021-10-08,Ataşehir,39100.46,16,2443.78,56,16,1
2021-10-08,Bayrampaşa,42659.21,11,3878.11,36,11,2
2021-10-08,Beşiktaş,72702.84,33,2203.12,112,33,2
2021-10-08,Levent,63269.93,47,1346.17,122,47,2
2021-10-08,Pendik,13030.02,7,1861.43,23,7,1
2021-10-08,Üsküdar,2277.84,2,1138.92,6,2,1
2021-10-08,Şişli,39044.02,16,2440.25,49,16,1
2021-10-09,Ataşehir,11191.66,10,1119.17,32,10,1
2021-10-09,Bayrampaşa,22648.96,12,1887.41,31,12,2
2021-10-09,Beşiktaş,76080.07,36,2113.34,128,36,2
2021-10-09,Levent,45048.25,31,1453.17,99,31,2
2021-10-09,Pendik,15624.67,6,2604.11,21,6,1
2021-10-09,Üsküdar,909.18,2,454.59,6,2,1
2021-10-09,Şişli,28424.85,17,1672.05,46,17,1
2021-10-10,Ataşehir,18274.19,13,1405.71,29,13,1
2021-10-10,Bayrampaşa,38805.28,16,2425.33,44,16,2
2021-10-10,Beşiktaş,47819.84,35,1366.28,97,35,2
2021-10-10,Levent,90527.13,42,2155.41,130,42,2
2021-10-10,Pendik,3389.39,5,677.88,16,5,1
2021-10-10,Üsküdar,4227.92,9,469.77,20,9,1
2021-10-10,Şişli,567.07,6,94.51,16,6,1
2021-10-11,Ataşehir,40346.04,15,2689.74,43,15,1
2021-10-11,Bayrampaşa,17674.97,14,1262.5,37,14,2
2021-10-11,Beşiktaş,29828.53,24,1242.86,66,24,2
2021-10-11,Levent,127954.15,40,3198.85,124,40,2
2021-10-11,Pendik,23484.16,7,3354.88,25,7,1
2021-10-11,Üsküdar,4665.43,7,666.49,11,7,1
2021-10-11,Şişli,18177.19,12,1514.77,33,12,1
2021-10-12,Ataşehir,9186.39,12,765.53,25,12,1
2021-10-12,Bayrampaşa,42346.18,18,2352.57,58,18,2
2021-10-12,Beşiktaş,65571.88,32,2049.12,98,32,2
2021-10-12,Levent,63726.16,44,1448.32,114,44,2
2021-10-12,Pendik,12602.88,9,1400.32,19,9,1
2021-10-12,Üsküdar,13472.06,5,2694.41,9,5,1
2021-10-12,Şişli,11860.62,9,1317.85,25,9,1
2021-10-13,Ataşehir,28741.89,14,2052.99,41,14,1
2021-10-13,Bayrampaşa,36931.37,16,2308.21,53,16,2
2021-10-13,Beşiktaş,40244.74,28,1437.31,78,28,2
2021-10-13,Levent,118314.43,50,2366.29,175,50,2
2021-10-13,Pendik,7601.63,2,3800.81,6,2,1
2021-10-13,Üsküdar,24641.89,6,4106.98,26,6,1
2021-10-13,Şişli,13405.46,14,957.53,44,14,1
2021-10-14,Ataşehir,45550.51,14,3253.61,38,14,1
2021-10-14,Bayrampaşa,21968.71,16,1373.04,37,16,2
2021-10-14,Beşiktaş,54047.47,22,2456.7,63,22,2
2021-10-14,Levent,95247.83,43,2215.07,138,43,2
2021-10-14,Pendik,21214.83,5,4242.97,15,5,1
2021-10-14,Üsküdar,14840.52,8,1855.07,24,8,1
2021-10-14,Şişli,14333.88,15,955.59,38,15,1
2021-10-15,Ataşehir,26012.02,10,2601.2,36,10,1
2021-10-15,Bayrampaşa,14781.04,14,1055.79,33,14,2
2021-10-15,Beşiktaş,44951.01,30,1498.37,77,30,2
2021-10-15,Levent,121968.53,51,2391.54,157,51,2
2021-10-15,Pendik,10367.69,9,1151.97,20,9,1
2021-10-15,Üsküdar,36008.4,8,4501.05,26,8,1
2021-10-15,Şişli,34072.37,19,1793.28,61,19,1
2021-10-16,Ataşehir,13092.43,14,935.17,44,14,1
2021-10-16,Bayrampaşa,30116.12,9,3346.24,33,9,2
2021-10-16,Beşiktaş,70869.9,33,2147.57,102,33,2
2021-10-16,Levent,76459.73,50,1529.19,165,50,2
2021-10-16,Pendik,2185.71,7,312.24,27,7,1
2021-10-16,Üsküdar,30391.53,7,4341.65,26,7,1
2021-10-16,Şişli,19867.95,13,1528.3,41,13,1
2021-10-17,Ataşehir,38229.37,16,2389.34,53,16,1
2021-10-17,Bayrampaşa,22603.22,11,2054.84,30,11,2
2021-10-17,Beşiktaş,63835.9,30,2127.86,84,30,2
2021-10-17,Levent,106574.5,40,2664.36,125,40,2
2021-10-17,Pendik,2370.66,3,790.22,13,3,1
2021-10-17,Üsküdar,2204.11,2,1102.06,5,2,1
2021-10-17,Şişli,23116.35,7,3302.34,23,7,1
2021-10-18,Ataşehir,3306.07,7,472.3,20,7,1
2021-10-18,Bayrampaşa,30190.83,14,2156.49,52,14,2
2021-10-18,Beşiktaş,37608.23,30,1253.61,87,30,2
2021-10-18,Levent,71494.73,38,1881.44,113,38,2
2021-10-18,Pendik,50531.76,7,7218.82,23,7,1
2021-10-18,Üsküdar,3360.18,4,840.04,11,4,1
2021-10-18,Şişli,25869.66,12,2155.8,33,12,1
2021-10-19,Ataşehir,8928.65,5,1785.73,15,5,1
2021-10-19,Bayrampaşa,27690.72,11,2517.34,40,11,2
2021-10-19,Beşiktaş,113352.16,33,3434.91,100,33,2
2021-10-19,Levent,118128.71,52,2271.71,159,52,2
2021-10-19,Pendik,992.1,3,330.7,8,3,1
2021-10-19,Üsküdar,4009.39,4,1002.35,14,4,1
2021-10-19,Şişli,34393.58,12,2866.13,35,12,1
2021-10-20,Ataşehir,12526.83,9,1391.87,25,9,1
2021-10-20,Bayrampaşa,43649.04,15,2909.94,43,15,2
2021-10-20,Beşiktaş,80450.81,35,2298.59,105,35,2
2021-10-20,Levent,95400.06,49,1946.94,155,49,2
2021-10-20,Pendik,17203.6,5,3440.72,17,5,1
2021-10-20,Üsküdar,22385.98,6,3731.0,22,6,1
2021-10-20,Şişli,27366.19,13,2105.09,35,13,1
2021-10-21,Ataşehir,20526.04,6,3421.01,23,6,1
2021-10-21,Bayrampaşa,41139.27,15,2742.62,45,15,2
2021-10-21,Beşiktaş,62462.57,37,1688.18,87,37,2
2021-10-21,Levent,100707.8,44,2288.81,149,44,2
2021-10-21,Pendik,7677.69,6,1279.62,15,6,1
2021-10-21,Üsküdar,808.5,1,808.5,1,1,1
2021-10-21,Şişli,27035.85,6,4505.97,21,6,1
2021-10-22,Ataşehir,16721.42,15,1114.76,39,15,1
2021-10-22,Bayrampaşa,12247.68,11,1113.43,31,11,2
2021-10-22,Beşiktaş,47211.17,33,1430.64,98,33,2
2021-10-22,Levent,62373.76,37,1685.78,118,37,2
2021-10-22,Pendik,22451.4,10,2245.14,31,10,1
2021-10-22,Üsküdar,5593.57,2,2796.78,5,2,1
2021-10-22,Şişli,22350.5,13,1719.27,32,13,1
2021-10-23,Ataşehir,59190.5,19,3115.29,59,19,1
2021-10-23,Bayrampaşa,25384.53,14,1813.18,35,14,2
2021-10-23,Beşiktaş,71390.91,31,2302.93,103,31,2
2021-10-23,Levent,82212.85,48,1712.77,135,48,2
2021-10-23,Pendik,17436.46,4,4359.12,10,4,1
2021-10-23,Üsküdar,8456.62,8,1057.08,25,8,1
2021-10-23,Şişli,14373.88,10,1437.39,30,10,1
2021-10-24,Ataşehir,22187.71,14,1584.84,42,14,1
2021-10-24,Bayrampaşa,8094.51,8,1011.81,22,8,1
2021-10-24,Beşiktaş,79771.8,29,2750.75,88,29,2
2021-10-24,Levent,99740.43,37,2695.69,112,37,2
2021-10-24,Pendik,8406.22,7,1200.89,20,7,1
2021-10-24,Üsküdar,10892.9,3,3630.97,11,3,1
2021-10-24,Şişli,8763.69,12,730.31,29,12,1
2021-10-25,Ataşehir,48295.78,23,2099.82,66,23,1
2021-10-25,Bayrampaşa,48731.21,15,3248.75,45,15,2
2021-10-25,Beşiktaş,71427.74,22,3246.72,71,22,2
2021-10-25,Levent,125653.12,41,3064.71,139,41,2
2021-10-25,Pendik,16446.5,9,1827.39,30,9,1
2021-10-25,Üsküdar,14860.38,5,2972.08,19,5,1
2021-10-25,Şişli,19734.83,14,1409.63,45,14,1
2021-10-26,Ataşehir,6547.09,9,727.45,20,9,1
2021-10-26,Bayrampaşa,24302.55,16,1518.91,46,16,2
2021-10-26,Beşiktaş,55820.72,40,1395.52,108,40,2
2021-10-26,Levent,115647.32,58,1993.92,148,58,2
2021-10-26,Pendik,4086.66,3,1362.22,9,3,1
2021-10-26,Üsküdar,60264.39,8,7533.05,28,8,1
2021-10-26,Şişli,16829.26,14,1202.09,40,14,1
2021-10-27,Ataşehir,23105.36,12,1925.45,38,12,1
2021-10-27,Bayrampaşa,17551.84,11,1595.62,34,11,2
2021-10-27,Beşiktaş,46038.81,27,1705.14,76,27,2
2021-10-27,Levent,32396.14,30,1079.87,83,30,2
2021-10-27,Pendik,15150.12,4,3787.53,13,4,1
2021-10-27,Üsküdar,1860.5,2,930.25,4,2,1
2021-10-27,Şişli,36124.2,12,3010.35,40,12,1
2021-10-28,Ataşehir,70563.74,17,4150.81,58,17,1
2021-10-28,Bayrampaşa,20158.69,9,2239.85,31,9,2
2021-10-28,Beşiktaş,45674.92,33,1384.09,87,33,2
2021-10-28,Levent,165128.39,60,2752.14,185,60,2
2021-10-28,Pendik,21670.72,4,5417.68,15,4,1
2021-10-28,Üsküdar,44986.71,11,4089.7,38,11,1
2021-10-28,Şişli,55302.33,13,4254.03,52,13,1
2021-10-29,Ataşehir,33746.7,7,4820.96,22,7,1
2021-10-29,Bayrampaşa,41328.41,14,2952.03,37,14,2
2021-10-29,Beşiktaş,97329.24,35,2780.84,108,35,2
2021-10-29,Levent,82919.72,48,1727.49,141,48,2
2021-10-29,Pendik,7682.32,8,960.29,17,8,1
2021-10-29,Üsküdar,3975.67,3,1325.22,10,3,1
2021-10-29,Şişli,14370.56,9,1596.73,27,9,1
2021-10-30,Ataşehir,10907.93,6,1817.99,12,6,1
2021-10-30,Bayrampaşa,33570.91,18,1865.05,51,18,2
2021-10-30,Beşiktaş,56724.08,31,1829.81,98,31,2
2021-10-30,Levent,86190.99,47,1833.85,145,47,2
2021-10-30,Pendik,19847.0,5,3969.4,13,5,1
2021-10-30,Üsküdar,68157.52,15,4543.83,49,15,1
2021-10-30,Şişli,25606.51,19,1347.71,52,19,1
2021-10-31,Ataşehir,21424.76,10,2142.48,34,10,1
2021-10-31,Bayrampaşa,27030.93,17,1590.05,57,17,2
2021-10-31,Beşiktaş,52329.37,34,1539.1,106,34,2
2021-10-31,Levent,92770.69,42,2208.83,116,42,2
2021-10-31,Pendik,12579.35,4,3144.84,14,4,1
2021-10-31,Üsküdar,2028.2,4,507.05,7,4,1
2021-10-31,Şişli,13029.13,12,1085.76,36,12,1
2021-11-01,Ataşehir,10713.45,15,714.23,43,15,1
2021-11-01,Bayrampaşa,23263.82,10,2326.38,30,10,2
2021-11-01,Beşiktaş,51823.21,35,1480.66,103,35,2
2021-11-01,Levent,80169.97,44,1822.04,135,44,2
2021-11-01,Pendik,9322.73,7,1331.82,23,7,1
2021-11-01,Üsküdar,9573.47,5,1914.69,18,5,1
2021-11-01,Şişli,64841.34,20,3242.07,68,20,1
2021-11-02,Ataşehir,34791.01,17,2046.53,49,17,1
2021-11-02,Bayrampaşa,13971.39,10,1397.14,37,10,2
2021-11-02,Beşiktaş,73297.19,34,2155.8,106,34,2
2021-11-02,Levent,68488.05,41,1670.44,120,41,2
2021-11-02,Pendik,18555.05,4,4638.76,16,4,1
2021-11-02,Üsküdar,4817.3,5,963.46,12,5,1
2021-11-02,Şişli,30601.75,15,2040.12,46,15,1
2021-11-03,Ataşehir,25653.54,14,1832.4,39,14,1
2021-11-03,Bayrampaşa,26499.84,14,1892.85,44,14,2
2021-11-03,Beşiktaş,84823.88,33,2570.42,97,33,2
2021-11-03,Levent,124086.27,46,2697.53,126,46,2
2021-11-03,Pendik,396.79,6,66.13,16,6,1
2021-11-03,Üsküdar,13271.74,8,1658.97,30,8,1
2021-11-03,Şişli,6417.33,12,534.78,35,12,1
2021-11-04,Ataşehir,13753.48,11,1250.32,32,11,1
2021-11-04,Bayrampaşa,6771.49,11,615.59,24,11,2
2021-11-04,Beşiktaş,81253.15,40,2031.33,122,40,2
2021-11-04,Levent,55337.2,37,1495.6,116,37,2
2021-11-04,Pendik,16229.29,8,2028.66,31,8,1
2021-11-04,Üsküdar,11293.52,9,1254.84,23,9,1
2021-11-04,Şişli,18505.05,7,2643.58,15,7,1
2021-11-05,Ataşehir,55043.95,16,3440.25,54,16,1
2021-11-05,Bayrampaşa,38810.61,13,2985.43,44,13,2
2021-11-05,Beşiktaş,96956.24,48,2019.92,140,48,2
2021-11-05,Levent,90156.95,38,2372.55,114,38,2
2021-11-05,Pendik,14850.46,10,1485.05,32,10,1
2021-11-05,Üsküdar,15054.86,7,2150.69,16,7,1
2021-11-05,Şişli,24718.02,11,2247.09,29,11,1
2021-11-06,Ataşehir,20606.09,11,1873.28,39,11,1
2021-11-06,Bayrampaşa,4821.59,6,803.6,20,6,2
2021-11-06,Beşiktaş,53556.89,31,1727.64,85,31,2
2021-11-06,Levent,120121.64,44,2730.04,147,44,2
2021-11-06,Pendik,17842.16,8,2230.27,27,8,1
2021-11-06,Üsküdar,6901.29,8,862.66,22,8,1
2021-11-06,Şişli,12440.49,7,1777.21,25,7,1
2021-11-07,Ataşehir,14357.4,16,897.34,40,16,1
2021-11-07,Bayrampaşa,41699.18,9,4633.24,29,9,2
2021-11-07,Beşiktaş,70507.75,38,1855.47,114,38,2
2021-11-07,Levent,108525.15,49,2214.8,150,49,2
2021-11-07,Pendik,16251.52,5,3250.3,19,5,1
2021-11-07,Üsküdar,4230.66,6,705.11,17,6,1
2021-11-07,Şişli,19862.68,9,2206.96,24,9,1
2021-11-08,Ataşehir,52374.91,21,2494.04,69,21,1
2021-11-08,Bayrampaşa,19059.13,7,2722.73,20,7,2
2021-11-08,Beşiktaş,41555.35,30,1385.18,84,30,2
2021-11-08,Levent,98259.61,49,2005.3,159,49,2
2021-11-08,Pendik,7106.74,9,789.64,24,9,1
2021-11-08,Üsküdar,13781.93,4,3445.48,14,4,1
2021-11-08,Şişli,32701.88,16,2043.87,46,16,1
2021-11-09,Ataşehir,24193.18,12,2016.1,41,12,1
2021-11-09,Bayrampaşa,7003.86,7,1000.55,15,7,2
2021-11-09,Beşiktaş,20774.22,24,865.59,67,24,2
2021-11-09,Levent,60354.52,36,1676.51,113,36,2
2021-11-09,Pendik,12666.05,7,1809.44,18,7,1
2021-11-09,Üsküdar,18360.91,2,9180.45,8,2,1
2021-11-09,Şişli,47063.28,16,2941.46,44,16,1
2021-11-10,Ataşehir,28677.46,14,2048.39,43,14,1
2021-11-10,Bayrampaşa,37977.5,13,2921.35,35,13,2
2021-11-10,Beşiktaş,58617.65,22,2664.44,66,22,2
2021-11-10,Levent,77590.31,43,1804.43,122,43,2
2021-11-10,Pendik,22350.03,3,7450.01,9,3,1
2021-11-10,Üsküdar,5967.37,6,994.56,16,6,1
2021-11-10,Şişli,36969.12,21,1760.43,56,21,1
2021-11-11,Ataşehir,29043.32,17,1708.43,52,17,1
2021-11-11,Bayrampaşa,18062.54,14,1290.18,42,14,2
2021-11-11,Beşiktaş,67224.5,31,2168.53,105,31,2
2021-11-11,Levent,70839.8,40,1770.99,118,40,2
2021-11-11,Pendik,24929.33,6,4154.89,20,6,1
2021-11-11,Üsküdar,4348.4,4,1087.1,12,4,1
2021-11-11,Şişli,25919.64,14,1851.4,48,14,1
2021-11-12,Ataşehir,26364.62,14,1883.19,43,14,1
2021-11-12,Bayrampaşa,23117.0,11,2101.55,36,11,2
2021-11-12,Beşiktaş,61548.16,37,1663.46,117,37,2
2021-11-12,Levent,61927.16,46,1346.24,121,46,2
2021-11-12,Pendik,34433.14,11,3130.29,33,11,1
2021-11-12,Üsküdar,10446.55,8,1305.82,18,8,1
2021-11-12,Şişli,30596.22,18,1699.79,60,18,1
2021-11-13,Ataşehir,28680.95,16,1792.56,41,16,1
2021-11-13,Bayrampaşa,31674.81,10,3167.48,28,10,2
2021-11-13,Beşiktaş,43810.33,36,1216.95,110,36,2
2021-11-13,Levent,70195.85,36,1949.88,114,36,2
2021-11-13,Pendik,38644.3,12,3220.36,49,12,1
2021-11-13,Üsküdar,41.94,3,13.98,3,3,1
2021-11-13,Şişli,25263.11,13,1943.32,43,13,1
2021-11-14,Ataşehir,27169.54,20,1358.48,53,20,1
2021-11-14,Bayrampaşa,30508.66,17,1794.63,44,17,2
2021-11-14,Beşiktaş,52584.24,30,1752.81,88,30,2
2021-11-14,Levent,98475.28,43,2290.12,130,43,2
2021-11-14,Pendik,11859.71,7,1694.24,22,7,1
2021-11-14,Üsküdar,19034.55,4,4758.64,17,4,1
2021-11-14,Şişli,31427.17,10,3142.72,31,10,1
2021-11-15,Ataşehir,10922.1,7,1560.3,18,7,1
2021-11-15,Bayrampaşa,18009.23,9,2001.03,31,9,2
2021-11-15,Beşiktaş,88688.82,32,2771.53,105,32,2
2021-11-15,Levent,81756.76,34,2404.61,107,34,2
2021-11-15,Pendik,3588.99,3,1196.33,6,3,1
2021-11-15,Üsküdar,21905.98,7,3129.43,24,7,1
2021-11-15,Şişli,46285.78,15,3085.72,48,15,1
2021-11-16,Ataşehir,9973.55,8,1246.69,19,8,1
2021-11-16,Bayrampaşa,69258.03,10,6925.8,38,10,2
2021-11-16,Beşiktaş,74910.92,31,2416.48,104,31,2
2021-11-16,Levent,115264.19,51,2260.08,155,51,2
2021-11-16,Pendik,6323.17,7,903.31,15,7,1
2021-11-16,Üsküdar,18557.64,7,2651.09,22,7,1
2021-11-16,Şişli,12186.42,13,937.42,31,13,1
2021-11-17,Ataşehir,55427.85,13,4263.68,39,13,1
2021-11-17,Bayrampaşa,28323.63,15,1888.24,52,15,2
2021-11-17,Beşiktaş,60333.24,36,1675.92,110,36,2
2021-11-17,Levent,55658.59,39,1427.14,100,39,2
2021-11-17,Pendik,5836.23,5,1167.25,20,5,1
2021-11-17,Üsküdar,2778.16,3,926.05,8,3,1
2021-11-17,Şişli,30050.84,13,2311.6,42,13,1
2021-11-18,Ataşehir,9192.76,10,919.28,27,10,1
2021-11-18,Bayrampaşa,41767.06,10,4176.71,32,10,2
2021-11-18,Beşiktaş,37014.24,26,1423.62,82,26,2
2021-11-18,Levent,58218.72,36,1617.19,103,36,2
2021-11-18,Pendik,8719.07,5,1743.81,16,5,1
2021-11-18,Üsküdar,3518.04,7,502.58,24,7,1
2021-11-18,Şişli,16967.8,8,2120.98,23,8,1
2021-11-19,Ataşehir,49590.47,13,3814.65,44,13,1
2021-11-19,Bayrampaşa,31066.53,18,1725.92,50,18,2
2021-11-19,Beşiktaş,61228.05,33,1855.4,93,33,2
2021-11-19,Levent,60738.66,35,1735.39,108,35,2
2021-11-19,Pendik,2522.4,6,420.4,16,6,1
2021-11-19,Üsküdar,14624.93,3,4874.98,8,3,1
2021-11-19,Şişli,29271.08,13,2251.62,42,13,1
2021-11-20,Ataşehir,3870.46,12,322.54,35,12,1
2021-11-20,Bayrampaşa,19770.42,9,2196.71,25,9,2
2021-11-20,Beşiktaş,65469.4,35,1870.55,109,35,2
2021-11-20,Levent,54262.34,38,1427.96,114,38,2
2021-11-20,Pendik,3993.64,4,998.41,8,4,1
2021-11-20,Üsküdar,4063.78,5,812.76,12,5,1
2021-11-20,Şişli,74153.34,24,3089.72,87,24,1
2021-11-21,Ataşehir,3802.99,7,543.28,13,7,1
2021-11-21,Bayrampaşa,20398.37,13,1569.11,35,13,2
2021-11-21,Beşiktaş,63939.47,38,1682.62,118,38,2
2021-11-21,Levent,87799.16,47,1868.07,144,47,2
2021-11-21,Pendik,8324.9,4,2081.23,7,4,1
2021-11-21,Üsküdar,1618.87,5,323.77,16,5,1
2021-11-21,Şişli,13354.22,14,953.87,40,14,1
2021-11-22,Ataşehir,47030.08,16,2939.38,49,16,1
2021-11-22,Bayrampaşa,28585.31,14,2041.81,41,14,2
2021-11-22,Beşiktaş,56616.07,29,1952.28,84,29,2
2021-11-22,Levent,101435.32,45,2254.12,151,45,2
2021-11-22,Pendik,8716.11,7,1245.16,16,7,1
2021-11-22,Üsküdar,23625.64,7,3375.09,20,7,1
2021-11-22,Şişli,21905.24,18,1216.96,51,18,1
2021-11-23,Ataşehir,20823.3,17,1224.9,46,17,1
2021-11-23,Bayrampaşa,27778.46,14,1984.18,45,14,2
2021-11-23,Beşiktaş,81078.08,34,2384.65,105,34,2
2021-11-23,Levent,77858.09,34,2289.94,111,34,2
2021-11-23,Pendik,14070.66,9,1563.41,29,9,1
2021-11-23,Üsküdar,7830.43,4,1957.61,11,4,1
2021-11-23,Şişli,23638.22,16,1477.39,51,16,1
